partida_id,data,vencedor,mandante,visitante,clube,cartao,atleta,posicao,minuto,resultado
4654,18/05/2014,-,Criciuma,Internacional,Internacional,Amarelo,Rafael Moura,Atacante,54,Empate
4654,18/05/2014,-,Criciuma,Internacional,Criciuma,Vermelho,Carlos Eduardo Santos Oliveira,Zagueiro,43,Empate
4654,18/05/2014,-,Criciuma,Internacional,Criciuma,Amarelo,Rodrigo Souza,Meio-campo,90+3,Empate
4654,18/05/2014,-,Criciuma,Internacional,Internacional,Amarelo,Juan Silveira dos Santos,Zagueiro,80,Empate
4654,18/05/2014,-,Criciuma,Internacional,Internacional,Amarelo,Willians Domingos Fernandes,Meio-campo,36,Empate
4655,18/05/2014,Atletico-MG,Santos,Atletico-MG,Santos,Amarelo,Thiago Ribeiro,Atacante,83,Derrota
4655,18/05/2014,Atletico-MG,Santos,Atletico-MG,Santos,Amarelo,David Braz,Zagueiro,27,Derrota
4655,18/05/2014,Atletico-MG,Santos,Atletico-MG,Atletico-MG,Amarelo,Victor,Goleiro,71,Vitória
4655,18/05/2014,Atletico-MG,Santos,Atletico-MG,Santos,Amarelo,Hélio Hermito Zampier Neto,Zagueiro,40,Derrota
4655,18/05/2014,Atletico-MG,Santos,Atletico-MG,Atletico-MG,Amarelo,Leonardo Silva,Zagueiro,88,Vitória
4655,18/05/2014,Atletico-MG,Santos,Atletico-MG,Atletico-MG,Amarelo,Emerson da Conceição,Zagueiro,69,Vitória
4658,21/05/2014,-,Flamengo,Bahia,Flamengo,Amarelo,Elano,Meio-campo,53,Empate
4658,21/05/2014,-,Flamengo,Bahia,Bahia,Amarelo,Cristian Chagas Tarouco,Zagueiro,11,Empate
4658,21/05/2014,-,Flamengo,Bahia,Flamengo,Amarelo,Éverton Cardoso da Silva,Meio-campo,69,Empate
4658,21/05/2014,-,Flamengo,Bahia,Flamengo,Amarelo,Alecsandro,Atacante,22,Empate
4657,21/05/2014,-,Coritiba,Internacional,Coritiba,Amarelo,Andrés Fernandes Gonçalves,Meio-campo,90+3,Empate
4657,21/05/2014,-,Coritiba,Internacional,Coritiba,Amarelo,Alexsandro de Souza,Meio-campo,24,Empate
4657,21/05/2014,-,Coritiba,Internacional,Internacional,Amarelo,Dida,Goleiro,75,Empate
4657,21/05/2014,-,Coritiba,Internacional,Internacional,Amarelo,Marcos Antônio de Lima,Zagueiro,56,Empate
4657,21/05/2014,-,Coritiba,Internacional,Internacional,Amarelo,Wellington Aparecido Martins,Meio-campo,25,Empate
4657,21/05/2014,-,Coritiba,Internacional,Coritiba,Amarelo,Roni,Meio-campo,45+1,Empate
4657,21/05/2014,-,Coritiba,Internacional,Internacional,Amarelo,Wellington Paulista,Atacante,90+3,Empate
4657,21/05/2014,-,Coritiba,Internacional,Internacional,Amarelo,Otávio,Meio-campo,70,Empate
4657,21/05/2014,-,Coritiba,Internacional,Internacional,Amarelo,Valdívia,,54,Empate
4660,21/05/2014,Criciuma,Criciuma,Chapecoense,Criciuma,Amarelo,João Vitor Lima Gomes,Meio-campo,86,Vitória
4662,21/05/2014,Fluminense,Fluminense,Sao Paulo,Fluminense,Amarelo,Darío Conca,Meio-campo,55,Vitória
4662,21/05/2014,Fluminense,Fluminense,Sao Paulo,Sao Paulo,Amarelo,Alexandre Pato,Atacante,70,Derrota
4662,21/05/2014,Fluminense,Fluminense,Sao Paulo,Sao Paulo,Amarelo,Luís Fabiano,Atacante,45,Derrota
4662,21/05/2014,Fluminense,Fluminense,Sao Paulo,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Zagueiro,83,Derrota
4662,21/05/2014,Fluminense,Fluminense,Sao Paulo,Sao Paulo,Amarelo,Paulo Miranda,Zagueiro,55,Derrota
4663,21/05/2014,Gremio,Gremio,Botafogo-RJ,Gremio,Amarelo,Hernán Barcos,Atacante,73,Vitória
4663,21/05/2014,Gremio,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Carlos Alberto Gomes de Jesus,Meio-campo,43,Derrota
4663,21/05/2014,Gremio,Gremio,Botafogo-RJ,Gremio,Amarelo,Alan Ruiz,Meio-campo,88,Vitória
4663,21/05/2014,Gremio,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Emerson Sheik,Atacante,71,Derrota
4663,21/05/2014,Gremio,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Gabriel Girotto Franco,Meio-campo,40,Derrota
4661,21/05/2014,-,Corinthians,Athletico-PR,Corinthians,Amarelo,Jadson,Meio-campo,75,Empate
4661,21/05/2014,-,Corinthians,Athletico-PR,Athletico-PR,Amarelo,Cleberson Martins de Souza,Zagueiro,73,Empate
4661,21/05/2014,-,Corinthians,Athletico-PR,Athletico-PR,Amarelo,Marcos Guilherme,Meio-campo,25,Empate
4661,21/05/2014,-,Corinthians,Athletico-PR,Athletico-PR,Amarelo,Otávio Henrique Santos,Meio-campo,90+2,Empate
4661,21/05/2014,-,Corinthians,Athletico-PR,Athletico-PR,Amarelo,Sueliton Pereira,Zagueiro,49,Empate
4661,21/05/2014,-,Corinthians,Athletico-PR,Athletico-PR,Amarelo,Natanael Batista Pimenta,Zagueiro,21,Empate
4665,22/05/2014,-,Goias,Santos,Goias,Amarelo,Thiago Henrique Mendes Ribeiro,Zagueiro,38,Empate
4665,22/05/2014,-,Goias,Santos,Santos,Amarelo,Gabriel Barbosa,Atacante,45+1,Empate
4665,22/05/2014,-,Goias,Santos,Goias,Amarelo,David França Oliveira e Silva,Meio-campo,77,Empate
4665,22/05/2014,-,Goias,Santos,Goias,Amarelo,Esquerdinha,Atacante,37,Empate
4665,22/05/2014,-,Goias,Santos,Santos,Amarelo,David Braz,Zagueiro,12,Empate
4664,22/05/2014,Palmeiras,Palmeiras,Figueirense,Palmeiras,Amarelo,William Matheus,Zagueiro,83,Vitória
4664,22/05/2014,Palmeiras,Palmeiras,Figueirense,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,62,Derrota
4664,22/05/2014,Palmeiras,Palmeiras,Figueirense,Figueirense,Amarelo,Luan José Niedzielski,Meio-campo,52,Derrota
4664,22/05/2014,Palmeiras,Palmeiras,Figueirense,Palmeiras,Amarelo,Wendel Santana Pereira Santos,Zagueiro,11,Vitória
4664,22/05/2014,Palmeiras,Palmeiras,Figueirense,Figueirense,Amarelo,Thiago Heleno,Zagueiro,58,Derrota
4666,22/05/2014,Atletico-MG,Vitoria,Atletico-MG,Vitoria,Amarelo,Rafael Berger,Zagueiro,45+2,Derrota
4666,22/05/2014,Atletico-MG,Vitoria,Atletico-MG,Atletico-MG,Amarelo,Lucas Pierre Santos Oliveira,Meio-campo,45+1,Vitória
4666,22/05/2014,Atletico-MG,Vitoria,Atletico-MG,Vitoria,Amarelo,Ayrton Ganino,Zagueiro,35,Derrota
4666,22/05/2014,Atletico-MG,Vitoria,Atletico-MG,Atletico-MG,Amarelo,Marion Silva Fernandes,Atacante,30,Vitória
4667,24/05/2014,Fluminense,Bahia,Fluminense,Bahia,Amarelo,Wellington Clayton Gonçalves dos Santos,Meio-campo,78,Derrota
4668,24/05/2014,Sao Paulo,Sao Paulo,Gremio,Sao Paulo,Amarelo,Douglas Pereira dos Santos,Zagueiro,62,Vitória
4668,24/05/2014,Sao Paulo,Sao Paulo,Gremio,Sao Paulo,Amarelo,Josef de Souza Dias,Meio-campo,28,Vitória
4668,24/05/2014,Sao Paulo,Sao Paulo,Gremio,Gremio,Amarelo,Ramiro Moschen Benetti,Meio-campo,27,Derrota
4668,24/05/2014,Sao Paulo,Sao Paulo,Gremio,Sao Paulo,Amarelo,Maicon,Meio-campo,72,Vitória
4668,24/05/2014,Sao Paulo,Sao Paulo,Gremio,Sao Paulo,Amarelo,Paulo Henrique Ganso,Meio-campo,31,Vitória
4668,24/05/2014,Sao Paulo,Sao Paulo,Gremio,Gremio,Amarelo,Breno,Zagueiro,60,Derrota
4671,25/05/2014,Corinthians,Sport,Corinthians,Sport,Vermelho,Durval,Zagueiro,53,Derrota
4671,25/05/2014,Corinthians,Sport,Corinthians,Sport,Amarelo,Durval,Zagueiro,37,Derrota
4671,25/05/2014,Corinthians,Sport,Corinthians,Corinthians,Amarelo,Bruno Henrique Corsini,Meio-campo,45+3,Vitória
4671,25/05/2014,Corinthians,Sport,Corinthians,Sport,Vermelho,Neto Baiano,Atacante,71,Derrota
4671,25/05/2014,Corinthians,Sport,Corinthians,Sport,Amarelo,Patric Cabral Lalau,Zagueiro,71,Derrota
4671,25/05/2014,Corinthians,Sport,Corinthians,Sport,Amarelo,Rodrigo Mancha,Meio-campo,34,Derrota
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Athletico-PR,Amarelo,Otávio Henrique Santos,Meio-campo,39,Vitória
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Coritiba,Amarelo,Carlos Emiliano Pereira,Zagueiro,90,Derrota
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Coritiba,Amarelo,Keirrison,,66,Derrota
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Coritiba,Amarelo,Júlio César da Silva e Souza,Atacante,20,Derrota
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Athletico-PR,Amarelo,Weverton Pereira da Silva,Goleiro,44,Vitória
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Athletico-PR,Amarelo,Cleberson Martins de Souza,Zagueiro,12,Vitória
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Coritiba,Amarelo,Hermenegildo da Costa Paulo Bartolomeu,,67,Derrota
4672,25/05/2014,Athletico-PR,Athletico-PR,Coritiba,Coritiba,Amarelo,Welinton,Zagueiro,58,Derrota
4670,25/05/2014,Goias,Figueirense,Goias,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,88,Derrota
4670,25/05/2014,Goias,Figueirense,Goias,Goias,Amarelo,Thiago Henrique Mendes Ribeiro,Zagueiro,72,Vitória
4670,25/05/2014,Goias,Figueirense,Goias,Goias,Amarelo,Alex Alves Cardoso,Zagueiro,89,Vitória
4669,25/05/2014,-,Santos,Flamengo,Santos,Vermelho,Geuvânio,Atacante,76,Empate
4669,25/05/2014,-,Santos,Flamengo,Santos,Amarelo,Jubal Rocha Mendes Júnior,Zagueiro,3,Empate
4669,25/05/2014,-,Santos,Flamengo,Flamengo,Amarelo,Luiz Antônio de Souza Soares,Meio-campo,44,Empate
4669,25/05/2014,-,Santos,Flamengo,Santos,Amarelo,David Braz,Zagueiro,90,Empate
4669,25/05/2014,-,Santos,Flamengo,Flamengo,Amarelo,Maurício Azevedo Alves,Meio-campo,80,Empate
4669,25/05/2014,-,Santos,Flamengo,Flamengo,Amarelo,Samir,Zagueiro,24,Empate
4673,25/05/2014,Cruzeiro,Internacional,Cruzeiro,Cruzeiro,Amarelo,Ricardo Goulart,Meio-campo,90,Vitória
4673,25/05/2014,Cruzeiro,Internacional,Cruzeiro,Internacional,Amarelo,Wellington Aparecido Martins,Meio-campo,68,Derrota
4673,25/05/2014,Cruzeiro,Internacional,Cruzeiro,Cruzeiro,Amarelo,Dagoberto Pelentier,Atacante,35,Vitória
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Botafogo-RJ,Amarelo,Gabriel Girotto Franco,,90+2,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Botafogo-RJ,Amarelo,Mario Bolatti,Meio-campo,57,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Vitoria,Amarelo,Wilson Rodrigues de Moura Júnior,Goleiro,81,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Vitoria,Amarelo,Joseilson Batista dos Santos,Meio-campo,55,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Botafogo-RJ,Amarelo,Júnior César,Zagueiro,69,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Botafogo-RJ,Amarelo,Emerson Sheik,Atacante,30,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Vitoria,Amarelo,Danilo Tarracha,Zagueiro,77,Empate
4674,25/05/2014,-,Botafogo-RJ,Vitoria,Vitoria,Amarelo,Neto Coruja,Meio-campo,30,Empate
4675,25/05/2014,Chapecoense,Chapecoense,Palmeiras,Chapecoense,Amarelo,Neném,Meio-campo,45+1,Vitória
4675,25/05/2014,Chapecoense,Chapecoense,Palmeiras,Palmeiras,Amarelo,Lucimar da Silva Ferreira,Zagueiro,60,Derrota
4675,25/05/2014,Chapecoense,Chapecoense,Palmeiras,Chapecoense,Amarelo,Fabiano,Zagueiro,33,Vitória
4675,25/05/2014,Chapecoense,Chapecoense,Palmeiras,Palmeiras,Amarelo,Wesley Lopes Beltrame,Meio-campo,29,Derrota
4676,25/05/2014,-,Atletico-MG,Criciuma,Atletico-MG,Amarelo,Leandro Donizete,Meio-campo,56,Empate
4676,25/05/2014,-,Atletico-MG,Criciuma,Criciuma,Amarelo,Bruno Cortês,Zagueiro,59,Empate
4676,25/05/2014,-,Atletico-MG,Criciuma,Atletico-MG,Amarelo,Alex da Silva,Zagueiro,44,Empate
4676,25/05/2014,-,Atletico-MG,Criciuma,Criciuma,Amarelo,João Vitor Lima Gomes,Meio-campo,43,Empate
4679,28/05/2014,-,Sport,Gremio,Sport,Amarelo,Renê Rodrigues Martins,Zagueiro,66,Empate
4679,28/05/2014,-,Sport,Gremio,Gremio,Amarelo,Marcos Rogério Ricci Lopes,Zagueiro,28,Empate
4679,28/05/2014,-,Sport,Gremio,Gremio,Amarelo,Eduardo Pereira Rodrigues,Meio-campo,58,Empate
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Criciuma,Amarelo,Carlos Eduardo Santos Oliveira,Zagueiro,78,Vitória
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Criciuma,Amarelo,Bruno Lopes,Atacante,63,Vitória
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Criciuma,Amarelo,Silvinho,Atacante,25,Vitória
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Coritiba,Amarelo,Júlio César da Silva e Souza,,84,Derrota
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Coritiba,Amarelo,Dener Assunção Braz,Zagueiro,35,Derrota
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Criciuma,Amarelo,Paulo Baier,Meio-campo,73,Vitória
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Criciuma,Amarelo,Sérgio Antônio Borges Júnior,Meio-campo,37,Vitória
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Coritiba,Amarelo,Norberto Pereira Marinho Neto,,89,Derrota
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Coritiba,Amarelo,Luis Francisco Grando,Meio-campo,59,Derrota
4677,28/05/2014,Criciuma,Criciuma,Coritiba,Coritiba,Amarelo,Jajá Coelho,Meio-campo,27,Derrota
4678,28/05/2014,Botafogo-RJ,Palmeiras,Botafogo-RJ,Palmeiras,Amarelo,Wesley Lopes Beltrame,Meio-campo,54,Derrota
4678,28/05/2014,Botafogo-RJ,Palmeiras,Botafogo-RJ,Botafogo-RJ,Amarelo,Emerson Sheik,Atacante,16,Vitória
4678,28/05/2014,Botafogo-RJ,Palmeiras,Botafogo-RJ,Palmeiras,Vermelho,Wesley Lopes Beltrame,Meio-campo,71,Derrota
4678,28/05/2014,Botafogo-RJ,Palmeiras,Botafogo-RJ,Botafogo-RJ,Amarelo,Rodrigo Souto,,86,Vitória
4678,28/05/2014,Botafogo-RJ,Palmeiras,Botafogo-RJ,Botafogo-RJ,Amarelo,Mario Bolatti,Meio-campo,9,Vitória
4680,28/05/2014,Internacional,Internacional,Chapecoense,Internacional,Amarelo,Andrés D'Alessandro,Meio-campo,23,Vitória
4680,28/05/2014,Internacional,Internacional,Chapecoense,Chapecoense,Amarelo,André Luiz Paulino de Souza Motta,Zagueiro,79,Derrota
4680,28/05/2014,Internacional,Internacional,Chapecoense,Chapecoense,Amarelo,Neuton,Zagueiro,52,Derrota
4680,28/05/2014,Internacional,Internacional,Chapecoense,Internacional,Amarelo,Dida,Goleiro,90,Vitória
4680,28/05/2014,Internacional,Internacional,Chapecoense,Chapecoense,Amarelo,Diones,Meio-campo,81,Derrota
4680,28/05/2014,Internacional,Internacional,Chapecoense,Chapecoense,Amarelo,Wanderson,Meio-campo,77,Derrota
4682,28/05/2014,Corinthians,Corinthians,Cruzeiro,Corinthians,Amarelo,Petros,Meio-campo,75,Vitória
4682,28/05/2014,Corinthians,Corinthians,Cruzeiro,Corinthians,Amarelo,Cleber Reis,Zagueiro,84,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Fluminense,Vermelho,Michael Vinicius Silva de Morais,,81,Derrota
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Edcarlos,Zagueiro,87,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Jesús Dátolo,Meio-campo,75,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Emerson da Conceição,Zagueiro,70,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Lucas Pierre Santos Oliveira,Meio-campo,36,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Fluminense,Amarelo,Carlos Andrade Souza,Zagueiro,44,Derrota
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Fluminense,Amarelo,Gum,Zagueiro,4,Derrota
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Alex da Silva,Zagueiro,81,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Leandro Donizete,Meio-campo,71,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Leonardo Silva,Zagueiro,41,Vitória
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Fluminense,Amarelo,Kenedy,,70,Derrota
4684,28/05/2014,Atletico-MG,Atletico-MG,Fluminense,Fluminense,Amarelo,Francisco Souza dos Santos,Meio-campo,36,Derrota
4683,28/05/2014,-,Athletico-PR,Sao Paulo,Athletico-PR,Amarelo,Léo Pereira,Zagueiro,24,Empate
4683,28/05/2014,-,Athletico-PR,Sao Paulo,Athletico-PR,Amarelo,Deivid Willian da Silva,Meio-campo,65,Empate
4683,28/05/2014,-,Athletico-PR,Sao Paulo,Sao Paulo,Amarelo,Osvaldo Filho,Atacante,78,Empate
4685,29/05/2014,-,Flamengo,Figueirense,Figueirense,Amarelo,Luan José Niedzielski,Meio-campo,85,Empate
4686,29/05/2014,Santos,Bahia,Santos,Bahia,Amarelo,Guilherme Oliveira Santos,Zagueiro,63,Derrota
4686,29/05/2014,Santos,Bahia,Santos,Bahia,Amarelo,Henrique Almeida,Atacante,32,Derrota
4686,29/05/2014,Santos,Bahia,Santos,Santos,Amarelo,Alan Santos da Silva,Meio-campo,26,Vitória
4686,29/05/2014,Santos,Bahia,Santos,Bahia,Amarelo,Fahel,Meio-campo,35,Derrota
4686,29/05/2014,Santos,Bahia,Santos,Bahia,Amarelo,Cristian Chagas Tarouco,Zagueiro,10,Derrota
4686,29/05/2014,Santos,Bahia,Santos,Santos,Amarelo,Neuciano Gusmão,Zagueiro,13,Vitória
4687,31/05/2014,Coritiba,Coritiba,Goias,Coritiba,Amarelo,Germano Borovicz Cardoso Schweger,Meio-campo,65,Vitória
4687,31/05/2014,Coritiba,Coritiba,Goias,Coritiba,Amarelo,Reginaldo,Zagueiro,42,Vitória
4687,31/05/2014,Coritiba,Coritiba,Goias,Goias,Amarelo,Lucas Pedro de Lima,,72,Derrota
4687,31/05/2014,Coritiba,Coritiba,Goias,Coritiba,Amarelo,Vanderlei Farias da Silva,Goleiro,50,Vitória
4687,31/05/2014,Coritiba,Coritiba,Goias,Coritiba,Amarelo,José Gildeixon Clemente de Paiva,Meio-campo,40,Vitória
4687,31/05/2014,Coritiba,Coritiba,Goias,Goias,Amarelo,Alex Alves Cardoso,Zagueiro,2,Derrota
4688,31/05/2014,Sao Paulo,Sao Paulo,Atletico-MG,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Zagueiro,84,Vitória
4688,31/05/2014,Sao Paulo,Sao Paulo,Atletico-MG,Sao Paulo,Amarelo,Denílson Pereira Neves,,61,Vitória
4688,31/05/2014,Sao Paulo,Sao Paulo,Atletico-MG,Atletico-MG,Amarelo,Lucas Pierre Santos Oliveira,Meio-campo,84,Derrota
4688,31/05/2014,Sao Paulo,Sao Paulo,Atletico-MG,Sao Paulo,Amarelo,Lucas Cavalcante Silva Afonso,Zagueiro,77,Vitória
4688,31/05/2014,Sao Paulo,Sao Paulo,Atletico-MG,Atletico-MG,Amarelo,Emerson da Conceição,Zagueiro,85,Derrota
4689,31/05/2014,Sport,Vitoria,Sport,Vitoria,Amarelo,Joseilson Batista dos Santos,Meio-campo,78,Derrota
4689,31/05/2014,Sport,Vitoria,Sport,Vitoria,Amarelo,Danilo Tarracha,Zagueiro,35,Derrota
4689,31/05/2014,Sport,Vitoria,Sport,Sport,Amarelo,Érico Júnior,Atacante,18,Vitória
4689,31/05/2014,Sport,Vitoria,Sport,Vitoria,Amarelo,Euller,Meio-campo,89,Derrota
4689,31/05/2014,Sport,Vitoria,Sport,Vitoria,Amarelo,Vinícius Santos Silva,,62,Derrota
4689,31/05/2014,Sport,Vitoria,Sport,Sport,Amarelo,Durval,Zagueiro,59,Vitória
4689,31/05/2014,Sport,Vitoria,Sport,Sport,Amarelo,Rodrigo Mancha,Meio-campo,15,Vitória
4690,01/06/2014,-,Gremio,Palmeiras,Gremio,Amarelo,Ramiro Moschen Benetti,Meio-campo,76,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Gremio,Amarelo,Werley Ananias da Silva,Zagueiro,30,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Palmeiras,Amarelo,Renato Júnior,Meio-campo,86,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Palmeiras,Amarelo,Marcelo Oliveira Ferreira,Meio-campo,41,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Gremio,Amarelo,Maximiliano Rodríguez Maeso,,72,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Palmeiras,Amarelo,Marquinhos,Meio-campo,88,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Palmeiras,Amarelo,Lucimar da Silva Ferreira,Zagueiro,57,Empate
4690,01/06/2014,-,Gremio,Palmeiras,Palmeiras,Amarelo,Henrique Dourado,Atacante,30,Empate
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Chapecoense,Amarelo,José Carlos Tofolo Júnior,Atacante,66,Vitória
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Chapecoense,Amarelo,Bruno César Pereira da Silva,,56,Vitória
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Bahia,Amarelo,Rafael Miranda,Meio-campo,71,Derrota
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Bahia,Amarelo,Roniery,Zagueiro,48,Derrota
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Chapecoense,Amarelo,Bérgson Gustavo Silveira da Silva,,60,Vitória
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Chapecoense,Amarelo,Neuton,Zagueiro,54,Vitória
4691,01/06/2014,Chapecoense,Chapecoense,Bahia,Bahia,Amarelo,Anderson Talisca,Meio-campo,65,Derrota
4692,01/06/2014,Cruzeiro,Cruzeiro,Flamengo,Flamengo,Amarelo,Luiz Antônio de Souza Soares,Meio-campo,74,Derrota
4694,01/06/2014,Santos,Santos,Criciuma,Santos,Amarelo,Neuciano Gusmão,Zagueiro,62,Vitória
4694,01/06/2014,Santos,Santos,Criciuma,Criciuma,Amarelo,João Vitor Lima Gomes,Meio-campo,47,Derrota
4694,01/06/2014,Santos,Santos,Criciuma,Criciuma,Amarelo,Rodrigo Souza,Meio-campo,34,Derrota
4694,01/06/2014,Santos,Santos,Criciuma,Santos,Amarelo,Aranha,Goleiro,85,Vitória
4694,01/06/2014,Santos,Santos,Criciuma,Criciuma,Amarelo,Lucca Borges de Brito,Atacante,72,Derrota
4694,01/06/2014,Santos,Santos,Criciuma,Criciuma,Amarelo,Sergio Escudero,Zagueiro,45+2,Derrota
4693,01/06/2014,-,Fluminense,Internacional,Fluminense,Amarelo,Bruno Vieira,Zagueiro,69,Empate
4693,01/06/2014,-,Fluminense,Internacional,Internacional,Amarelo,Wellington Aparecido Martins,Meio-campo,90,Empate
4693,01/06/2014,-,Fluminense,Internacional,Internacional,Amarelo,Wellington Paulista,Atacante,38,Empate
4693,01/06/2014,-,Fluminense,Internacional,Fluminense,Amarelo,Diguinho,Meio-campo,36,Empate
4693,01/06/2014,-,Fluminense,Internacional,Internacional,Amarelo,Cláudio Winck,Zagueiro,62,Empate
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Figueirense,Amarelo,Rogisvaldo João dos Santos,Meio-campo,62,Derrota
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,20,Derrota
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Athletico-PR,Amarelo,Douglas Coutinho,Atacante,67,Vitória
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Athletico-PR,Amarelo,Deivid Willian da Silva,Meio-campo,43,Vitória
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Figueirense,Amarelo,Thiago Heleno,Zagueiro,90+3,Derrota
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Figueirense,Amarelo,Vítor Júnior,,59,Derrota
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Athletico-PR,Amarelo,Natanael Batista Pimenta,Zagueiro,71,Vitória
4695,01/06/2014,Athletico-PR,Figueirense,Athletico-PR,Athletico-PR,Amarelo,Léo Pereira,Zagueiro,61,Vitória
4697,01/06/2014,-,Corinthians,Botafogo-RJ,Botafogo-RJ,Amarelo,Edílson Mendes Guimarães,Meio-campo,88,Empate
4697,01/06/2014,-,Corinthians,Botafogo-RJ,Botafogo-RJ,Amarelo,Juan Carlos Ferreyra,Atacante,4,Empate
4697,01/06/2014,-,Corinthians,Botafogo-RJ,Botafogo-RJ,Amarelo,Airton Ribeiro Santos,Meio-campo,33,Empate
4656,04/06/2014,Sport,Sport,Bahia,Bahia,Vermelho,Roniery,Zagueiro,84,Derrota
4656,04/06/2014,Sport,Sport,Bahia,Sport,Amarelo,Aílton,,90,Vitória
4656,04/06/2014,Sport,Sport,Bahia,Sport,Amarelo,Patric Cabral Lalau,Zagueiro,61,Vitória
4656,04/06/2014,Sport,Sport,Bahia,Sport,Amarelo,Rithely,Meio-campo,48,Vitória
4656,04/06/2014,Sport,Sport,Bahia,Bahia,Amarelo,Fahel,Meio-campo,52,Derrota
4656,04/06/2014,Sport,Sport,Bahia,Bahia,Amarelo,Roniery,Zagueiro,31,Derrota
4656,04/06/2014,Sport,Sport,Bahia,Bahia,Vermelho,Marcelo Lomba,Goleiro,52,Derrota
4656,04/06/2014,Sport,Sport,Bahia,Sport,Amarelo,José Mário de Bona,,82,Vitória
4656,04/06/2014,Sport,Sport,Bahia,Sport,Amarelo,Magrão,Goleiro,51,Vitória
4656,04/06/2014,Sport,Sport,Bahia,Sport,Amarelo,Durval,Zagueiro,18,Vitória
4656,04/06/2014,Sport,Sport,Bahia,Bahia,Amarelo,Marcelo Lomba,Goleiro,45+2,Derrota
4656,04/06/2014,Sport,Sport,Bahia,Bahia,Amarelo,Anderson Talisca,Meio-campo,19,Derrota
